,Date,Transmission_Time,band,utc,power,Recieving_Station,Distance
2135,20211007,1425,20,142513,10,EA7EOO,1931
2136,20211007,1425,20,142512,10,SM0FGT,1299
2137,20211007,1425,20,142512,10,EA3DN,1431
2138,20211007,1425,20,142512,10,I0XNH,1607
2139,20211007,1425,20,142512,10,SP7QJF,1626
2140,20211007,1425,20,142512,10,RA3FY,2469
2141,20211007,1425,20,142512,10,SP3Q,1237
2142,20211007,1425,20,142512,10,S51UN,1452
2143,20211007,1425,20,142512,10,OK1SLM,1162
2144,20211007,1425,20,142512,10,SQ6KXY,1268
2145,20211007,1425,20,142512,10,HB9BEP,1053
2146,20211007,1425,20,142500,10,DD5JFK,1090
2147,20220128,1542,20,154215,9,ON4DW,400
2148,20220128,1542,20,154215,9,LB8OH,835
2149,20220128,1542,20,154212,9,OH8AV,1922
2150,20210430,1128,20,112814,9,EA3RKD,1423
2151,20210430,1128,20,112813,9,IU0NHG,1691
2152,20210430,1128,20,112815,9,SM0LQB,1293
2153,20210430,1128,20,112814,9,SP3Q,1237
2154,20210430,1128,20,112814,9,ES1JA,1667
2155,20210430,1128,20,112814,9,EA1AHY,1197
2156,20210430,1128,20,112812,9,OZ7PBI,728
2157,20210430,1128,20,112800,9,HB9TMC,1098
2158,20210526,1029,40,102915,6,F1EYG,616
2159,20210526,1029,40,102911,6,LA1APA,839
2160,20210526,1029,40,102915,6,OE9GHV,1053
2161,20210526,1029,40,102914,6,F5PIO,589
2162,20210526,1029,40,102912,6,G4MSA,348
2163,20210526,1029,40,102914,6,OV7B,714
2164,20211102,1150,20,115015,7,DD9LH,663
2165,20211102,1150,20,115014,7,DL1SEW,933
2166,20211102,1150,20,115016,7,R2AUH,2418
2167,20211102,1150,20,115015,7,SM4LMV,1146
2168,20211102,1150,20,115015,7,SP1QXK,1013
2169,20211102,1150,20,115015,7,DB7CA,1060
2170,20211102,1150,20,115014,7,EB5DQ,1589
2171,20211102,1150,20,115013,7,DL9QB,890
2172,20211102,1150,20,115013,7,SM1OII,1260
2173,20211102,1150,20,115012,7,UT5UDX,2185
2174,20211102,1150,20,115012,7,OH2XO,1703
2175,20211102,1150,20,115012,7,SA0CCA,1299
2176,20211102,1150,20,115012,7,Z35T,2183
2177,20211102,1150,20,115012,7,SM2EKA,1612
2178,20211102,1150,20,115012,7,SM5EVK,1213
2179,20211102,1150,20,115012,7,DL7JPH,870
2180,20211102,1150,20,115000,7,DL0PF,1167
2181,20211102,1150,20,115000,7,SM2GHI,1909
2182,20211102,1150,20,115000,7,HB9TMC,1098
2183,20230912,1916,40,191615,9,PC2K,471
2184,20230912,1916,40,191615,9,2M0HZD,438
2185,20230912,1916,40,191615,9,OE6TNO,1385
2186,20230912,1916,40,191615,9,G0KTN,302
2187,20230912,1916,40,191615,9,IZ3NXA,1332
2188,20230912,1916,40,191615,9,PE1IWT,563
2189,20230912,1916,40,191615,9,PD2V,507
2190,20230912,1916,40,191615,9,OK4QRO,1266
2191,20230912,1916,40,191615,9,ON7KEC,471
2192,20230912,1916,40,191615,9,DG9BJA,631
2193,20230912,1916,40,191615,9,F4KMN,670
2194,20230912,1916,40,191614,9,DL1FPG,674
2195,20230912,1916,40,191614,9,SQ6VIA,1262
2196,20230912,1916,40,191614,9,S51JM,1402
2197,20230912,1916,40,191614,9,G0OFE,362
2198,20230912,1916,40,191614,9,PD0HLA,434
2199,20230912,1916,40,191614,9,ON7KY,504
2200,20230912,1916,40,191614,9,PD0ME,535
2201,20230912,1916,40,191614,9,2E0LOD,304
2202,20230912,1916,40,191612,9,MW0TTF,311
2203,20230912,1916,40,191612,9,SQ3SKN,1134
2204,20230912,1916,40,191612,9,EI1DG,354
2205,20230912,1916,40,191612,9,DK9WI,681
2206,20230912,1916,40,191612,9,OZ5VO,730
2207,20230912,1916,40,191612,9,DK1XAM,645
2208,20230912,1916,40,191612,9,PB0AIC,438
2209,20230912,1916,40,191612,9,PA5COR,457
2210,20230912,1916,40,191612,9,G0AKH,449
2211,20230912,1916,40,191612,9,MI0LPO,359
2212,20230912,1916,40,191612,9,M0SWP,277
2213,20230912,1916,40,191612,9,ON4AEV,465
2214,20230912,1916,40,191600,9,MM3NDH,272
2215,20230912,1916,40,191600,9,DL0PF,1170
2216,20230912,1916,40,191600,9,HB9TMC,1101
2217,20230912,1916,40,191600,9,PI4CC,411
2218,20230912,1916,40,191600,9,GW4TJC,224
2219,20230912,1916,40,191600,9,SM4JST/RX1,1154
2220,20230912,1916,40,191600,9,M7WWX,355
2221,20210602,0956,40,095615,6,DG9BJA,628
2222,20210602,0956,40,095615,6,DJ9PC,972
2223,20210602,0956,40,095614,6,ON4PB,583
2224,20210602,0956,40,095611,6,DG0OS,834
2225,20210602,0956,40,095612,6,OZ0F,702
2226,20210602,0956,40,095611,6,DG2YCB,674
2227,20210602,0956,40,095611,6,PA2MRK,422
2228,20210602,0956,40,095611,6,OP1Z,462
2229,20210602,0956,40,095600,6,ON3URE,487
2230,20230704,1310,40,131015,7,G0KTN,302
2231,20230704,1310,40,131015,7,G4BRK,257
2232,20230704,1310,40,131015,7,G8XQP,212
2233,20230704,1310,40,131014,7,GB3RS,221
2234,20230704,1310,40,131011,7,GW0WEJ,277
2235,20230704,1310,40,131000,7,MM3NDH,272
2236,20211007,1429,40,142915,10,MM3NDH,264
2237,20211007,1429,40,142915,10,G4BRK,255
2238,20211007,1429,40,142915,10,PD2RPS,465
2239,20211007,1429,40,142915,10,SM6FMB,897
2240,20211007,1429,40,142914,10,G0OFE,361
2241,20211007,1429,40,142914,10,M7ODY,211
2242,20211007,1429,40,142912,10,PD0ME,533
2243,20211007,1429,40,142929,10,DC4FS,581
2244,20211007,1429,40,142916,10,DG3LV,757
2245,20211007,1429,40,142915,10,OZ9GA,715
2246,20211007,1429,40,142915,10,DK8FT,1066
2247,20211007,1429,40,142915,10,PA1HEM,463
2248,20211007,1429,40,142915,10,DL3BUA,1014
2249,20211007,1429,40,142914,10,PA3FFH,518
2250,20211007,1429,40,142914,10,2E0EJA,261
2251,20211007,1429,40,142914,10,PA0KGB,420
2252,20211007,1429,40,142914,10,DL3RL,1009
2253,20211007,1429,40,142913,10,OZ6GH,864
2254,20211007,1429,40,142913,10,DJ1NE,733
2255,20211007,1429,40,142913,10,M7CCZ,246
2256,20211007,1429,40,142912,10,DL1HCN,770
2257,20211007,1429,40,142912,10,GI7ULG,343
2258,20211007,1429,40,142912,10,PD0JEW,466
2259,20211007,1429,40,142912,10,2E0GHE,291
2260,20211007,1429,40,142912,10,M0LCS,265
2261,20211007,1429,40,142912,10,G1OJS,343
2262,20211007,1429,40,142912,10,F1TRF,733
2263,20211007,1429,40,142912,10,G8DJF,260
2264,20211007,1429,40,142912,10,DL5CV,784
2265,20211007,1429,40,142912,10,M1BZN,222
2266,20211007,1429,40,142912,10,F8MRQ,718
2267,20211007,1429,40,142912,10,G4KCM,327
2268,20211007,1429,40,142911,10,M6FPW,182
2269,20211007,1429,40,142911,10,MM1BXF,300
2270,20211007,1429,40,142911,10,M0MPQ,174
2271,20211007,1429,40,142900,10,ON3URE,487
2272,20211007,1429,40,142900,10,HB9TMC,1098
2273,20220301,1638,20,163814,6,SQ9JXB,1419
2274,20220301,1638,20,163812,6,SM2DIR,1631
2275,20220301,1638,20,163812,6,F6GGX,1149
2276,20220301,1638,20,163812,6,IR1WRTC,1095
2277,20220301,1638,20,163812,6,LA5XFA,1643
2278,20230513,1252,40,125215,6,G0KTN,302
2279,20230513,1252,40,125211,6,GR0HAE,340
2280,20230513,1252,40,125215,6,G4BRK,257
2281,20230513,1252,40,125200,6,G4IRN,195
2282,20230817,0824,20,082416,9,SP7QJF,1629
2283,20230817,0824,20,082400,9,OH6AC,1702
2284,20230817,0824,20,082412,9,OK2VSU,1410
2285,20230817,0824,20,082400,9,HB9TMC,1101
2286,20231107,1441,40,144115,7,G4BRK,257
2287,20231107,1441,40,144115,7,G0KTN,302
2288,20231107,1441,40,144115,7,DK1MAX/P,1055
2289,20231107,1441,40,144114,7,DF3RD,618
2290,20231107,1441,40,144114,7,G0OFE,362
2291,20231107,1441,40,144114,7,M0JBF,231
2292,20231107,1441,40,144114,7,GB3RS,221
2293,20231107,1441,40,144112,7,DL7DJ,669
2294,20231107,1441,40,144112,7,PA3PKO,435
2295,20231107,1441,40,144112,7,PD0IFI,544
2296,20231107,1441,40,144112,7,PA0VHA,427
2297,20231107,1441,40,144112,7,G0ANH,65
2298,20231107,1441,40,144112,7,ON5ACO,562
2299,20231107,1441,40,144112,7,M7TFT,244
2300,20231107,1441,40,144111,7,M0IDE,221
2301,20231107,1441,40,144111,7,M0LCS,267
2302,20231107,1441,40,144100,7,MM3NDH,272
2303,20231107,1441,40,144100,7,G4IRN,195
2304,20231107,1441,40,144100,7,HB9TMC,1101
2305,20231107,1441,40,144100,7,DB0SLF,920
2306,20231107,1441,40,144100,7,M7JEX,356
2307,20231107,1441,40,144100,7,DF8JO/SDR,696
2308,20231107,1441,40,144100,7,M3XQM,344
2309,20231107,1441,40,144100,7,2E0IQZ,114
2310,20231107,1441,40,144100,7,DL4EAI,613
2311,20210714,1620,40,162015,10,G3ZQC,184
2312,20210714,1620,40,162015,10,G4BRK,255
2313,20210714,1620,40,162015,10,DJ9PC,972
2314,20210714,1620,40,162015,10,DD9LH,663
2315,20210714,1620,40,162015,10,OE9GHV,1053
2316,20210714,1620,40,162015,10,G0KTN,300
2317,20210714,1620,40,162015,10,G8LCO,238
2318,20210714,1620,40,162014,10,PD1MV,531
2319,20210714,1620,40,162014,10,DL5CD,984
2320,20210714,1620,40,162014,10,DJ0WJ,818
2321,20210714,1620,40,162014,10,PD0HLA,430
2322,20210714,1620,40,162012,10,DK3WL,918
2323,20210714,1620,40,162012,10,ON3CQ,500
2324,20210714,1620,40,162011,10,ON3SD,408
2325,20210714,1620,40,162011,10,G4MSA,348
2326,20210714,1620,40,162000,10,ON3URE,487
2327,20240315,1725,20,172515,6,OE6ADD,1386
2328,20240315,1725,20,172515,6,SP2NBH,1290
2329,20240315,1725,20,172515,6,IW3RPW,1410
2330,20240315,1725,20,172514,6,F1PGQ,1075
2331,20240315,1725,20,172512,6,I2DMI,1169
2332,20230718,1915,20,191500,6,EA1URO,1381
2333,20230718,1915,20,191500,6,OH2BUA,1786
2334,20230718,1915,20,191516,6,RA4D,3096
2335,20230718,1915,20,191515,6,HA7TM,1575
2336,20230718,1915,20,191513,6,ES1JA,1668
2337,20230718,1915,20,191512,6,SP9DWT,1497
2338,20230718,1915,20,191512,6,HA8END,1709
2339,20230718,1915,20,191512,6,EA3ICF,1399
2340,20230718,1915,20,191512,6,HA5DI,1581
2341,20230718,1915,20,191512,6,OH1FA,1623
2342,20230718,1915,20,191512,6,F1IPY,612
2343,20211209,1110,20,111012,7,LB8UG,1136
2344,20211209,1110,20,111011,7,HB0HF,1053
2345,20211209,1110,20,111000,7,HB9TMC,1098
2346,20211203,1422,20,142215,8,S58WW,1409
2347,20211203,1422,20,142214,8,EA5ET,1598
2348,20211203,1422,20,142215,8,EA8DO,3126
2349,20211203,1422,20,142215,8,EA8DKM,3088
2350,20211203,1422,20,142214,8,IK4GLX,1408
2351,20211203,1422,20,142214,8,S52D,1406
2352,20211203,1422,20,142214,8,OH6GAZ,1780
2353,20211203,1422,20,142200,8,SP2SJG,1371
2354,20211203,1422,20,142215,8,UT7UA,2170
2355,20211203,1422,20,142214,8,SP6SOZ,1315
2356,20211203,1422,20,142214,8,OE2AYM,1281
2357,20211203,1422,20,142214,8,SP9WZO,1424
2358,20211203,1422,20,142212,8,SM2DIR,1631
2359,20211203,1422,20,142212,8,IK4LZH,1375
2360,20211203,1422,20,142211,8,9A2KS,1432
2361,20230703,1808,20,180815,9,DK8FT,1069
2362,20230703,1808,20,180814,9,EA3HH,1362
2363,20230703,1808,20,180813,9,SP4CIW,1376
2364,20230703,1808,20,180800,9,HB9TMC,1101
2365,20210619,1202,20,120214,7,F5PLS,597
2366,20210619,1202,20,120214,7,F5FDV,489
2367,20210619,1202,20,120212,7,DL9LC,787
2368,20230623,1104,20,110414,7,F4CSE,744
2369,20230623,1104,20,110414,7,F4LVM,601
2370,20230623,1104,20,110415,7,OH3CEO,1716
2371,20230623,1104,20,110414,7,IU0NWJ,1559
2372,20230623,1104,20,110400,7,PD2BAS,459
2373,20230623,1104,20,110414,7,LA7OY,871
2374,20230623,1104,20,110414,7,9A7BB,1466
2375,20230623,1104,20,110413,7,DC1OZ,861
2376,20230623,1104,20,110412,7,DK1MI,882
2377,20230623,1104,20,110412,7,DG1UE,819
2378,20230623,1104,20,110412,7,OZ4PC,854
2379,20230623,1104,20,110412,7,PA5BM,432
2380,20230623,1104,20,110412,7,MI0TBD,381
2381,20230623,1104,20,110412,7,DH0GSU,856
2382,20230623,1104,20,110411,7,DK1XAM,645
2383,20211109,1910,20,191014,7,M0CTP,27
2384,20211109,1910,20,191015,7,OH6BG,1634
2385,20210912,2050,20,205015,10,SA5OBE,1132
2386,20210912,2050,20,205015,10,OH6BG,1634
2387,20210912,2050,20,205015,10,LB1TI,1254
2388,20210912,2050,20,205012,10,UT2IP,2762
2389,20210912,2050,20,205016,10,SA3RIT,1354
2390,20210423,1123,20,112329,7,F6DHD,818
2391,20210423,1123,20,112329,7,DK4LR,821
2392,20210423,1123,20,112329,7,DL8SCG,913
2393,20210423,1123,20,112330,7,HB9HFM,980
2394,20210423,1123,20,112327,7,HB9PLH,970
2395,20211208,1452,20,145222,6,UR3UW,2198
2396,20211208,1452,20,145216,6,F5SPJ,1289
2397,20211208,1452,20,145215,6,S58WW,1409
2398,20211208,1452,20,145214,6,9A2KS,1432
2399,20211208,1452,20,145214,6,F4IFK,1283
2400,20211208,1452,20,145214,6,IV3SCP,1371
2401,20211011,1858,40,185815,6,DJ0WJ,818
2402,20211011,1858,40,185814,6,DH0KAI,594
2403,20220116,1507,40,150715,10,DL7MDX,991
2404,20220116,1507,40,150715,10,DL3EL,783
2405,20220116,1507,40,150715,10,OL7M,1244
2406,20220116,1507,40,150715,10,DJ9PC,972
2407,20220116,1507,40,150715,10,DG9BJA,628
2408,20220116,1507,40,150715,10,F1EYG,616
2409,20220116,1507,40,150714,10,F1DXP,903
2410,20220116,1507,40,150714,10,DG1DJK,666
2411,20220116,1507,40,150714,10,PD7HM,404
2412,20220116,1507,40,150715,10,DL5MV,770
2413,20220116,1507,40,150712,10,PD4MB,523
2414,20220116,1507,40,150716,10,F5SOI,1017
2415,20220116,1507,40,150714,10,DL8MFY,1047
2416,20220116,1507,40,150721,10,DF5WI,707
2417,20220116,1507,40,150716,10,EA1UR,1305
2418,20220116,1507,40,150715,10,DJ0OP,768
2419,20220116,1507,40,150714,10,SK0TM,1150
2420,20220116,1507,40,150714,10,DF6XX,693
2421,20220116,1507,40,150713,10,DD1JD,620
2422,20220116,1507,40,150712,10,DL1PI,981
2423,20220116,1507,40,150712,10,DL7DJ,666
2424,20220116,1507,40,150712,10,PA3AGN,469
2425,20220116,1507,40,150712,10,LX1HD,675
2426,20220116,1507,40,150712,10,PA0RBL,496
2427,20220116,1507,40,150712,10,HB9CQK,1023
2428,20220116,1507,40,150712,10,PA3BMB,464
2429,20220116,1507,40,150712,10,SM6VJA,910
2430,20220116,1507,40,150712,10,DK7NL,981
2431,20220116,1507,40,150712,10,DF8KI,662
2432,20220116,1507,40,150712,10,PA3CPS,510
2433,20220116,1507,40,150712,10,R3XD,2443
2434,20220116,1507,40,150712,10,PD0WAG,496
2435,20220116,1507,40,150712,10,DC2TL,606
2436,20220116,1507,40,150712,10,DK5ED,767
2437,20220116,1507,40,150712,10,F1TFT,557
2438,20220116,1507,40,150712,10,PD5DRE,517
2439,20220116,1507,40,150711,10,EI2FG,511
2440,20220116,1507,40,150700,10,HB9TMC,1098
2441,20210603,0947,40,094715,10,SWL-JN39JV,698
2442,20210603,0947,40,094715,10,F1EYG,616
2443,20210603,0947,40,094714,10,PD5HW,481
2444,20210603,0947,40,094712,10,ON4PB,583
2445,20211102,1146,40,114615,7,F1EYG,616
2446,20211102,1146,40,114615,7,F6KFI,678
2447,20211102,1146,40,114615,7,OE9GHV,1053
2448,20211102,1146,40,114615,7,G0KTN,300
2449,20211102,1146,40,114615,7,G8LCO,238
2450,20211102,1146,40,114615,7,SM7IUN,921
2451,20211102,1146,40,114615,7,DJ9PC,972
2452,20211102,1146,40,114615,7,DL9GTB,914
2453,20211102,1146,40,114615,7,MM3NDH,264
2454,20211102,1146,40,114614,7,2E0EJA,261
2455,20211102,1146,40,114614,7,DL7MDX,991
2456,20211102,1146,40,114614,7,G0WZM,291
2457,20211102,1146,40,114614,7,PE1MNW,559
2458,20211102,1146,40,114614,7,SM6WZI,971
2459,20211102,1146,40,114614,7,G0OFE,361
2460,20211102,1146,40,114614,7,G0LJU,230
2461,20211102,1146,40,114614,7,OZ2BBH,686
2462,20211102,1146,40,114612,7,G0TKZ,313
2463,20211102,1146,40,114600,7,GM4HEL,322
2464,20211102,1146,40,114615,7,G4BRK,255
2465,20211102,1146,40,114615,7,PA1HEM,463
2466,20211102,1146,40,114614,7,G6KHW,294
2467,20211102,1146,40,114614,7,OE3DXA,1395
2468,20211102,1146,40,114614,7,F4VUH/A,530
2469,20211102,1146,40,114614,7,M7ODY,211
2470,20211102,1146,40,114612,7,ON4LS,556
2471,20211102,1146,40,114612,7,F4IOZ,623
2472,20211102,1146,40,114612,7,S57C,1467
2473,20211102,1146,40,114611,7,PA0ARR,428
2474,20211102,1146,40,114615,7,DL2HYM,914
2475,20211102,1146,40,114614,7,OK8LEO,1137
2476,20211102,1146,40,114614,7,F4CTJ,497
2477,20211102,1146,40,114614,7,DH1AL,605
2478,20211102,1146,40,114612,7,G4MSA,348
2479,20211102,1146,40,114612,7,DL2TP,598
2480,20211102,1146,40,114612,7,G8GGI,288
2481,20211102,1146,40,114612,7,MW0GSR,232
2482,20211102,1146,40,114612,7,DK0BRM,657
2483,20211102,1146,40,114612,7,DJ3KS,639
2484,20211102,1146,40,114612,7,G8DJF,260
2485,20211102,1146,40,114612,7,M0LCS,265
2486,20211102,1146,40,114612,7,M0HOM,46
2487,20211102,1146,40,114612,7,EA1UR,1305
2488,20211102,1146,40,114612,7,PD0RXP,496
2489,20211102,1146,40,114612,7,HB9EFK,1005
2490,20211102,1146,40,114612,7,ON4PB,583
2491,20211102,1146,40,114611,7,M0MPQ,174
2492,20211102,1146,40,114611,7,DL7DJ,666
2493,20211102,1146,40,114611,7,G1MHU,46
2494,20211102,1146,40,114600,7,ON3URE,487
2495,20211102,1146,40,114600,7,DL0PF,1167
2496,20211102,1146,40,114600,7,HB9TMC,1098
2497,20220804,1445,20,144516,9,YL2IV,1419
2498,20220804,1445,20,144515,9,DL3EL,783
2499,20220804,1445,20,144515,9,HB3YIQ,1012
2500,20220804,1445,20,144515,9,F4KMN,668
2501,20220804,1445,20,144515,9,OE9GHV,1053
2502,20220804,1445,20,144514,9,F1SZC,917
2503,20220804,1445,20,144515,9,Z35T,2183
2504,20220804,1445,20,144515,9,R1CAA,1998
2505,20220804,1445,20,144515,9,F8DBF,666
2506,20220804,1445,20,144512,9,DL2AAK,780
2507,20220804,1445,20,144512,9,LA9LOA,1276
2508,20220804,1445,20,144512,9,SM2OTU,1925
2509,20220804,1445,20,144512,9,DL6NAC,952
2510,20220804,1445,20,144512,9,DL1NEO,931
2511,20220804,1445,20,144512,9,CS7BAC,1479
2512,20220804,1445,20,144500,9,SM2GHI,1909
2513,20230521,1138,20,113815,5,SM2SUM,1624
2514,20230521,1138,20,113814,5,OH6GAZ,1780
2515,20220218,1709,20,170915,7,HA7TM,1572
2516,20220218,1709,20,170914,7,OH4NDU,1673
2517,20220218,1709,20,170914,7,OH6GAZ,1780
2518,20220218,1709,20,170913,7,S59DM,1423
2519,20220218,1709,20,170912,7,OH9SC,1611
2520,20220629,0841,40,084114,5,PD7RF,428
2521,20220629,0841,40,084112,5,PD2HAB,425
2522,20220629,0841,40,084114,5,F1DSZ,826
2523,20220629,0841,40,084114,5,F1DXP,903
2524,20220629,0841,40,084112,5,DG0OS,834
2525,20220629,0841,40,084111,5,DL1RI,783
2526,20211119,1212,20,121215,5,DJ9PC,972
2527,20211119,1212,20,121215,5,SM7IUN,921
2528,20211119,1212,20,121215,5,IK2ULS,1191
2529,20211119,1212,20,121214,5,DB1SO,973
2530,20211119,1212,20,121214,5,LA6UY,1248
2531,20211119,1212,20,121214,5,DG6RAH,1041
2532,20211119,1212,20,121212,5,DL5DSM,1074
2533,20211119,1212,20,121216,5,SA5OBE,1132
2534,20211119,1212,20,121215,5,SP7QJF,1626
2535,20211119,1212,20,121215,5,VE3BOE,5194
2536,20211119,1212,20,121215,5,N4BAA,6200
2537,20211119,1212,20,121215,5,HB9CQK,1023
2538,20211119,1212,20,121214,5,SA0CCA,1299
2539,20211119,1212,20,121214,5,OH9SC,1611
2540,20211119,1212,20,121214,5,I2SVA,1155
2541,20211119,1212,20,121213,5,EA1FK,1397
2542,20211119,1212,20,121212,5,IX1VYM,1092
2543,20211119,1212,20,121212,5,OH6GKW,1753
2544,20211119,1212,20,121212,5,DK1REM,988
2545,20211119,1212,20,121211,5,DK1NAL,1062
2546,20211119,1212,20,121200,5,DL0PF,1167
2547,20211119,1212,20,121200,5,HB9TMC,1098
2548,20221108,1109,40,110915,6,G4BRK-W,257
2549,20221108,1109,40,110915,6,G4BRK-V,257
2550,20221108,1109,40,110915,6,ON7DC/P,560
2551,20221108,1109,40,110915,6,F4KMN,670
2552,20221108,1109,40,110915,6,DD9LH,665
2553,20221108,1109,40,110915,6,G0KTN,302
2554,20221108,1109,40,110915,6,DO2PHS,735
2555,20221108,1109,40,110914,6,ON4AIM,406
2556,20221108,1109,40,110914,6,DF5XB,676
2557,20221108,1109,40,110914,6,F5FDV,491
2558,20221108,1109,40,110914,6,PD1JBO,458
2559,20221108,1109,40,110912,6,G7RTI,258
2560,20221108,1109,40,110912,6,G6UED,166
2561,20221108,1109,40,110912,6,MW0USK,276
2562,20221108,1109,40,110912,6,OH1ESD,1572
2563,20221108,1109,40,110911,6,G0NAD,283
2564,20221108,1109,40,110911,6,2E0VAZ,194
2565,20221108,1109,40,110911,6,PA3KYH,464
2566,20221108,1109,40,110911,6,G6XOU,281
2567,20221108,1109,40,110900,6,DL2BBC,570
2568,20221108,1109,40,110900,6,PA3WLE,405
2569,20221108,1109,40,110900,6,HB9TMC,1101
2570,20221108,1109,40,110900,6,MM3NDH,272
2571,20240223,1147,40,114715,10,G0KTN,302
2572,20240223,1147,40,114714,10,LA9BM,919
2573,20240223,1147,40,114714,10,2E0EJA,263
2574,20240223,1147,40,114714,10,G7AEY,313
2575,20240223,1147,40,114714,10,F4CQW,773
2576,20240223,1147,40,114714,10,M0BQF,142
2577,20240223,1147,40,114712,10,G1YFG,191
2578,20240223,1147,40,114712,10,DL8DAQ,661
2579,20240223,1147,40,114712,10,M0AWS,263
2580,20240223,1147,40,114712,10,SM6KIW,932
2581,20240223,1147,40,114712,10,MW0USK,276
2582,20240223,1147,40,114712,10,F1IPY,612
2583,20240223,1147,40,114711,10,SA7ORA/1,952
2584,20240223,1147,40,114711,10,G1LQT,476
2585,20240223,1147,40,114711,10,DL6REX,775
2586,20240223,1147,40,114711,10,IZ1CRR,1173
2587,20240223,1147,40,114711,10,PD1BER,507
2588,20240223,1147,40,114711,10,ON5ACO,563
2589,20240223,1147,40,114711,10,G4NVB,217
2590,20240223,1147,40,114711,10,PD0IFI,544
2591,20240223,1147,40,114711,10,DK4RH,636
2592,20240223,1147,40,114711,10,DK2NI,619
2593,20240223,1147,40,114702,10,SM4JST/RX1,1154
2594,20240223,1147,40,114702,10,DF8FH,552
2595,20240223,1147,40,114701,10,DF0OHM,977
2596,20240223,1147,40,114700,10,HB9TMC,1101
2597,20240223,1147,40,114700,10,SWLJO52,875
2598,20240223,1147,40,114700,10,G4IRN,195
2599,20240223,1147,40,114700,10,G4BRK,257
2600,20240223,1147,40,114700,10,2E0INH,150
2601,20240223,1147,40,114700,10,MM3NDH,272
2602,20220801,1632,40,163215,6,DO2PHS,733
2603,20220801,1632,40,163215,6,DD9LH,663
2604,20220801,1632,40,163215,6,F4KMN,668
2605,20220801,1632,40,163215,6,OL7M,1244
2606,20220801,1632,40,163215,6,DJ9PC,972
2607,20220801,1632,40,163214,6,DF4WA,701
2608,20220801,1632,40,163214,6,ON2EE,514
2609,20220801,1632,40,163214,6,NL8465PW,471
2610,20220801,1632,40,163212,6,ON4PB,583
2611,20220801,1632,40,163212,6,EA1FDK,1329
2612,20220801,1632,40,163212,6,EI5GSB,527
2613,20220801,1632,40,163212,6,DK9ZQ,783
2614,20220801,1632,40,163212,6,DL24EURO,767
2615,20220801,1632,40,163212,6,DL4AC,793
2616,20220801,1632,40,163211,6,OZ1RH,831
2617,20220801,1632,40,163211,6,DK7ZT,743
2618,20220801,1632,40,163211,6,HB9CQK,1023
2619,20220801,1632,40,163211,6,DL7DJ,666
2620,20220801,1632,40,163200,6,MM3NDH,275
2621,20220801,1632,40,163200,6,GM0UDL,453
2622,20220801,1632,40,163200,6,DG7LAN,699
2623,20220801,1632,40,163200,6,HB9TMC,1098
2624,20211126,1438,20,143815,7,CU7AA,2697
2625,20211126,1438,20,143815,7,IK4THK,1338
2626,20211126,1438,20,143815,7,SP7FFY,1550
2627,20211126,1438,20,143814,7,OH6GAZ,1780
2628,20211126,1438,20,143814,7,IN3MBS,1254
2629,20211126,1438,20,143814,7,IK5FKF,1380
2630,20211126,1438,20,143814,7,HA7XL,1591
2631,20211126,1438,20,143814,7,ES6RQ,1722
2632,20211126,1438,20,143818,7,IK3XTV,1278
2633,20211126,1438,20,143817,7,R2AUH,2418
2634,20211126,1438,20,143815,7,OE4ATS,1421
2635,20211126,1438,20,143814,7,SQ9DXJ,1427
2636,20211126,1438,20,143813,7,I3VWK,1291
2637,20211126,1438,20,143812,7,SP7QJF,1626
2638,20211126,1438,20,143812,7,IV3XNF,1327
2639,20211126,1438,20,143812,7,IK4CBO,1305
2640,20211126,1438,20,143812,7,OE4KSF,1441
2641,20211126,1438,20,143812,7,SQ8M,1639
2642,20211126,1438,20,143812,7,OH1CJO,1602
2643,20211126,1438,20,143811,7,IV3DMJ,1303
2644,20211126,1438,20,143800,7,DL0PF,1167
2645,20211126,1438,20,143800,7,HB9TMC,1098
2646,20220713,1030,20,103015,8,DM4X/P,1047
2647,20220713,1030,20,103015,8,OE9GHV,1053
2648,20220713,1030,20,103015,8,DO2PHS,733
2649,20220713,1030,20,103015,8,F4KMN,668
2650,20220713,1030,20,103014,8,DL1HQN,930
2651,20220713,1030,20,103015,8,DK3EL,552
2652,20220713,1030,20,103014,8,OZ3ACB,891
2653,20220713,1030,20,103014,8,RL3AM,2418
2654,20220713,1030,20,103013,8,EA1A,1191
2655,20220713,1030,20,103016,8,PD7JVW,550
2656,20220713,1030,20,103015,8,DH2LAB,728
2657,20220713,1030,20,103014,8,DL7VTW,929
2658,20220713,1030,20,103014,8,DPH207,764
2659,20220713,1030,20,103014,8,OZ2LC,753
2660,20220713,1030,20,103014,8,CT1BSD,1802
2661,20220713,1030,20,103014,8,F6KHM,662
2662,20220713,1030,20,103014,8,SM7VGQ,1087
2663,20220713,1030,20,103014,8,EA1AKS,1190
2664,20220713,1030,20,103013,8,OH4NDU,1673
2665,20220713,1030,20,103012,8,F5OIH,848
2666,20220713,1030,20,103012,8,EA5ET,1598
